Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
4.60,43.706598,10.475341,37.64,35.00,20.00,1.49,-0.12,0.00,45.00,
4.70,43.706598,10.475341,38.64,35.00,20.00,1.49,-0.12,0.00,45.00,
4.80,43.706598,10.475341,39.64,35.00,20.00,1.49,-0.12,0.00,45.00,
4.90,43.706598,10.475341,40.65,35.00,20.00,1.49,-0.12,0.00,45.00,
5.00,43.706598,10.475341,41.64,35.00,20.00,1.49,-0.12,0.00,45.00,
5.10,43.706598,10.475341,42.64,35.00,20.00,1.49,-0.12,0.00,45.00,
5.20,43.706598,10.475341,43.65,35.00,20.00,1.49,-0.12,0.00,45.00,
5.30,43.706598,10.475341,44.65,35.00,20.00,1.49,-0.12,0.00,45.00,
5.40,43.706598,10.475341,45.65,35.00,20.00,1.49,-0.12,0.00,45.00,
5.50,43.706598,10.475341,46.64,35.00,20.00,1.49,-0.12,0.00,45.00,
5.60,43.706598,10.475341,47.64,35.00,20.00,1.49,-0.12,0.00,44.77,
5.70,43.706598,10.475341,48.65,35.00,20.00,1.49,-0.12,0.01,43.77,
5.80,43.706598,10.475341,49.64,35.00,20.00,1.49,-0.12,0.01,42.77,
5.90,43.706598,10.475341,50.65,35.00,20.00,1.49,-0.12,0.01,41.77,
6.00,43.706598,10.475341,51.64,35.00,20.00,1.49,-0.12,0.02,40.78,
6.10,43.706598,10.475341,52.64,35.00,20.00,1.49,-0.12,0.02,39.78,
6.20,43.706598,10.475341,53.65,35.00,20.00,1.49,-0.12,0.03,38.77,
6.30,43.706598,10.475341,54.65,35.00,20.00,1.49,-0.12,0.03,37.78,
6.40,43.706598,10.475341,55.64,35.00,20.00,1.49,-0.12,0.04,36.79,
6.50,43.706598,10.475341,56.64,35.00,20.00,1.49,-0.12,0.04,35.79,
6.60,43.706598,10.475341,57.65,35.00,20.00,1.49,-0.13,0.05,34.79,
6.70,43.706598,10.475341,58.64,35.00,20.00,1.49,-0.13,0.05,33.80,
6.80,43.706598,10.475341,59.65,35.00,20.00,1.49,-0.13,0.05,32.81,
6.90,43.706598,10.475341,60.64,35.00,20.00,1.49,-0.13,0.06,31.82,
7.00,43.706598,10.475341,61.65,35.00,20.00,1.48,-0.13,0.06,30.83,
7.10,43.706598,10.475341,62.64,35.00,20.01,1.48,-0.13,0.07,29.84,
7.20,43.706598,10.475341,63.65,35.00,20.01,1.48,-0.13,0.07,28.85,
7.30,43.706598,10.475341,64.65,35.00,20.01,1.48,-0.13,0.08,27.86,
7.40,43.706598,10.475341,65.65,35.00,20.01,1.48,-0.13,0.08,26.87,
7.50,43.706598,10.475341,66.64,35.01,20.01,1.48,-0.13,0.08,25.89,
7.60,43.706598,10.475341,67.64,35.01,20.01,1.48,-0.13,0.09,24.91,
7.70,43.706598,10.475341,68.64,35.01,20.01,1.47,-0.13,0.09,23.92,
7.80,43.706598,10.475341,69.64,35.01,20.02,1.47,-0.13,0.10,22.94,
7.90,43.706598,10.475341,70.63,35.01,20.02,1.47,-0.13,0.10,21.97,
8.00,43.706598,10.475341,71.62,35.01,20.02,1.47,-0.13,0.11,21.00,
8.10,43.706598,10.475341,72.60,35.01,20.02,1.47,-0.13,0.11,20.04,
8.20,43.706598,10.475341,73.57,35.01,20.03,1.46,-0.14,0.12,19.09,
8.30,43.706598,10.475341,74.53,35.01,20.03,1.46,-0.14,0.12,18.15,
8.40,43.706598,10.475341,75.49,35.01,20.03,1.46,-0.14,0.12,17.21,
8.50,43.706598,10.475341,76.42,35.01,20.04,1.45,-0.14,0.13,16.30,
8.60,43.706598,10.475341,77.34,35.01,20.04,1.45,-0.14,0.13,15.40,
8.70,43.706598,10.475341,78.25,35.02,20.04,1.45,-0.14,0.14,14.51,
8.80,43.706598,10.475342,79.14,35.02,20.05,1.44,-0.14,0.14,13.64,
8.90,43.706598,10.475342,80.01,35.02,20.05,1.44,-0.14,0.14,12.79,
9.00,43.706598,10.475342,80.88,35.02,20.06,1.43,-0.14,0.15,11.94,
9.10,43.706598,10.475342,81.71,35.02,20.06,1.43,-0.14,0.15,11.13,
9.20,43.706598,10.475342,82.53,35.02,20.07,1.42,-0.14,0.15,10.33,
9.30,43.706598,10.475342,83.32,35.02,20.07,1.42,-0.14,0.16,9.56,
9.40,43.706598,10.475342,84.09,35.02,20.08,1.41,-0.14,0.16,8.81,
9.50,43.706598,10.475342,84.85,35.02,20.09,1.40,-0.14,0.16,8.07,
9.60,43.706598,10.475342,85.58,35.02,20.09,1.40,-0.15,0.17,7.35,
9.70,43.706598,10.475342,86.30,35.02,20.10,1.39,-0.15,0.17,6.65,
9.80,43.706598,10.475342,86.98,35.02,20.11,1.39,-0.15,0.17,5.98,
9.90,43.706598,10.475342,87.65,35.02,20.11,1.38,-0.15,0.18,5.33,
10.00,43.706598,10.475342,88.30,35.02,20.12,1.37,-0.15,0.18,4.69,
10.10,43.706598,10.475343,88.91,35.02,20.13,1.36,-0.15,0.18,4.09,
10.20,43.706598,10.475343,89.51,35.02,20.14,1.36,-0.15,0.18,3.50,
10.30,43.706598,10.475343,90.09,35.02,20.14,1.35,-0.15,0.19,2.93,
10.40,43.706598,10.475343,90.64,35.02,20.15,1.34,-0.15,0.19,2.39,
10.50,43.706598,10.475343,91.17,35.02,20.16,1.33,-0.15,0.19,1.86,
10.60,43.706598,10.475343,91.68,35.02,20.17,1.32,-0.15,0.19,1.36,
10.70,43.706598,10.475343,92.16,35.02,20.18,1.31,-0.15,0.19,0.88,
10.80,43.706598,10.475343,92.62,35.02,20.19,1.30,-0.15,0.19,0.42,
10.90,43.706598,10.475343,93.06,35.02,20.20,1.29,-0.15,0.19,-0.02,
11.00,43.706598,10.475344,93.48,35.02,20.21,1.28,-0.14,0.19,-0.44,
11.10,43.706598,10.475344,93.87,35.02,20.22,1.27,-0.14,0.19,-0.84,
11.20,43.706598,10.475344,94.25,35.02,20.23,1.26,-0.14,0.19,-1.22,
11.30,43.706598,10.475344,94.60,35.02,20.24,1.25,-0.14,0.19,-1.58,
11.40,43.706598,10.475344,94.93,35.02,20.25,1.24,-0.14,0.19,-1.92,
11.50,43.706598,10.475344,95.25,35.02,20.26,1.23,-0.14,0.19,-2.24,
11.60,43.706598,10.475344,95.54,35.02,20.27,1.22,-0.14,0.19,-2.54,
11.70,43.706598,10.475344,95.81,35.01,20.28,1.21,-0.14,0.19,-2.83,
11.80,43.706598,10.475345,96.06,35.01,20.30,1.20,-0.14,0.19,-3.09,
11.90,43.706598,10.475345,96.30,35.01,20.31,1.18,-0.14,0.19,-3.34,
12.00,43.706598,10.475345,96.51,35.01,20.32,1.17,-0.13,0.18,-3.58,
12.10,43.706598,10.475345,96.71,35.01,20.33,1.16,-0.13,0.18,-3.79,
12.20,43.706598,10.475345,96.89,35.01,20.34,1.15,-0.13,0.18,-3.99,
12.30,43.706598,10.475345,97.05,35.01,20.36,1.14,-0.13,0.18,-4.18,
12.40,43.706598,10.475345,97.20,35.00,20.37,1.12,-0.13,0.18,-4.34,
12.50,43.706598,10.475346,97.33,35.00,20.38,1.11,-0.13,0.18,-4.50,
12.60,43.706598,10.475346,97.45,35.00,20.39,1.10,-0.12,0.18,-4.64,
12.70,43.706598,10.475346,97.55,35.00,20.41,1.08,-0.12,0.18,-4.76,
12.80,43.706598,10.475346,97.63,35.00,20.42,1.07,-0.12,0.18,-4.87,
12.90,43.706598,10.475346,97.70,35.00,20.43,1.06,-0.12,0.18,-4.97,
13.00,43.706598,10.475346,97.76,34.99,20.45,1.04,-0.12,0.18,-5.06,
13.10,43.706598,10.475347,97.81,34.99,20.46,1.03,-0.12,0.18,-5.13,
13.20,43.706598,10.475347,97.84,34.99,20.47,1.02,-0.11,0.18,-5.19,
13.30,43.706598,10.475347,97.86,34.99,20.49,1.00,-0.11,0.18,-5.24,
13.40,43.706598,10.475347,97.87,34.99,20.50,0.99,-0.11,0.00,0.00,
13.50,43.706598,10.475347,97.87,34.98,20.51,1.47,-0.11,0.17,-5.74,
13.60,43.706598,10.475347,97.85,34.98,20.53,1.46,-0.11,0.17,-5.76,
13.70,43.706598,10.475348,97.83,34.98,20.54,1.45,-0.10,0.17,-5.76,
13.80,43.706598,10.475348,97.79,34.98,20.55,1.43,-0.10,0.17,-5.76,
13.90,43.706598,10.475348,97.75,34.98,20.57,1.42,-0.10,0.17,-5.74,
14.00,43.706598,10.475348,97.70,34.98,20.58,1.40,-0.10,0.17,-5.72,
14.10,43.706598,10.475348,97.63,34.97,20.60,1.39,-0.10,0.17,-5.68,
14.20,43.706598,10.475349,97.56,34.97,20.61,1.38,-0.10,0.17,-5.64,
14.30,43.706598,10.475349,97.48,34.97,20.63,1.36,-0.09,0.18,-5.59,
14.40,43.706598,10.475349,97.40,34.97,20.64,1.35,-0.09,0.18,-5.54,
14.50,43.706598,10.475349,97.31,34.97,20.65,1.33,-0.09,0.18,-5.47,
14.60,43.706598,10.475349,97.21,34.96,20.67,1.32,-0.09,0.18,-5.40,
14.70,43.706598,10.475349,97.10,34.96,20.68,1.30,-0.09,0.18,-5.33,
14.80,43.706598,10.475350,96.99,34.96,20.70,1.29,-0.08,0.18,-5.24,
14.90,43.706598,10.475350,96.88,34.96,20.71,1.27,-0.08,0.18,-5.16,
15.00,43.706598,10.475350,96.76,34.96,20.73,1.26,-0.08,0.18,-5.07,
15.10,43.706598,10.475350,96.63,34.95,20.74,1.24,-0.08,0.18,-4.97,
15.20,43.706597,10.475350,96.51,34.95,20.76,1.23,-0.08,0.18,-4.87,
15.30,43.706597,10.475351,96.38,34.95,20.77,1.21,-0.08,0.18,-4.77,
15.40,43.706597,10.475351,96.24,34.95,20.79,1.20,-0.07,0.18,-4.66,
15.50,43.706597,10.475351,96.11,34.95,20.80,1.18,-0.07,0.18,-4.55,
15.60,43.706597,10.475351,95.97,34.95,20.82,1.17,-0.07,0.18,-4.44,
15.70,43.706597,10.475351,95.83,34.94,20.83,1.15,-0.07,0.18,-4.32,
15.80,43.706597,10.475351,95.68,34.94,20.85,1.14,-0.07,0.18,-4.21,
15.90,43.706597,10.475352,95.54,34.94,20.87,1.12,-0.07,0.18,-4.09,
16.00,43.706597,10.475352,95.40,34.94,20.88,1.10,-0.06,0.18,-3.97,
16.10,43.706597,10.475352,95.25,34.94,20.90,1.09,-0.06,0.18,-3.84,
16.20,43.706597,10.475352,95.11,34.94,20.91,1.07,-0.06,0.18,-3.72,
16.30,43.706597,10.475352,94.96,34.94,20.93,1.06,-0.06,0.18,-3.60,
16.40,43.706597,10.475353,94.81,34.93,20.94,1.04,-0.06,0.18,-3.47,
16.50,43.706597,10.475353,94.67,34.93,20.96,1.02,-0.06,0.19,-3.35,
16.60,43.706597,10.475353,94.52,34.93,20.98,1.01,-0.06,0.19,-3.23,
16.70,43.706597,10.475353,94.38,34.93,20.99,0.99,-0.06,0.00,0.00,
16.80,43.706597,10.475353,94.24,34.93,21.01,1.48,-0.05,0.19,-3.19,
16.90,43.706597,10.475354,94.09,34.93,21.02,1.46,-0.05,0.19,-3.07,
17.00,43.706597,10.475354,93.95,34.93,21.04,1.44,-0.05,0.19,-2.94,
17.10,43.706597,10.475354,93.81,34.93,21.06,1.43,-0.05,0.19,-2.82,
17.20,43.706597,10.475354,93.67,34.93,21.07,1.41,-0.05,0.19,-2.69,
17.30,43.706597,10.475354,93.54,34.92,21.09,1.39,-0.05,0.19,-2.57,
17.40,43.706597,10.475355,93.40,34.92,21.11,1.38,-0.05,0.19,-2.45,
17.50,43.706597,10.475355,93.27,34.92,21.12,1.36,-0.05,0.19,-2.33,
17.60,43.706597,10.475355,93.14,34.92,21.14,1.34,-0.05,0.19,-2.21,
17.70,43.706597,10.475355,93.01,34.92,21.16,1.33,-0.04,0.19,-2.09,
17.80,43.706597,10.475355,92.88,34.92,21.17,1.31,-0.04,0.19,-1.98,
17.90,43.706597,10.475356,92.76,34.92,21.19,1.29,-0.04,0.19,-1.87,
18.00,43.706597,10.475356,92.63,34.92,21.21,1.28,-0.04,0.19,-1.75,
18.10,43.706597,10.475356,92.51,34.92,21.22,1.26,-0.04,0.19,-1.65,
18.20,43.706597,10.475356,92.40,34.92,21.24,1.24,-0.04,0.19,-1.54,
18.30,43.706597,10.475357,92.28,34.92,21.26,1.23,-0.04,0.19,-1.43,
18.40,43.706597,10.475357,92.17,34.92,21.27,1.21,-0.04,0.19,-1.33,
18.50,43.706597,10.475357,92.06,34.91,21.29,1.19,-0.04,0.19,-1.23,
18.60,43.706597,10.475357,91.96,34.91,21.31,1.17,-0.04,0.19,-1.13,
18.70,43.706597,10.475357,91.85,34.91,21.33,1.16,-0.04,0.20,-1.04,
18.80,43.706597,10.475358,91.75,34.91,21.34,1.14,-0.04,0.20,-0.94,
18.90,43.706597,10.475358,91.66,34.91,21.36,1.12,-0.04,0.20,-0.85,
19.00,43.706597,10.475358,91.56,34.91,21.38,1.11,-0.04,0.20,-0.76,
19.10,43.706597,10.475358,91.47,34.91,21.40,1.09,-0.04,0.20,-0.68,
19.20,43.706597,10.475358,91.39,34.91,21.41,1.07,-0.04,0.20,-0.60,
19.30,43.706597,10.475359,91.30,34.91,21.43,1.05,-0.03,0.20,-0.52,
19.40,43.706597,10.475359,91.22,34.91,21.45,1.04,-0.03,0.20,-0.44,
19.50,43.706597,10.475359,91.15,34.91,21.47,1.02,-0.03,0.20,-0.36,
19.60,43.706597,10.475359,91.07,34.91,21.48,1.00,-0.03,0.00,0.00,
19.70,43.706597,10.475360,91.00,34.91,21.50,1.48,-0.03,0.17,-7.30,
19.80,43.706597,10.475360,90.92,34.91,21.52,1.46,-0.03,0.17,-7.26,
19.90,43.706597,10.475360,90.83,34.91,21.54,1.45,-0.03,0.17,-7.21,
20.00,43.706597,10.475360,90.72,34.91,21.56,1.43,-0.03,0.17,-7.16,
20.10,43.706597,10.475360,90.61,34.91,21.57,1.41,-0.03,0.17,-7.09,
20.20,43.706597,10.475361,90.49,34.91,21.59,1.39,-0.03,0.17,-7.02,
20.30,43.706597,10.475361,90.36,34.91,21.61,1.38,-0.03,0.17,-6.93,
20.40,43.706597,10.475361,90.23,34.91,21.63,1.36,-0.03,0.17,-6.84,
20.50,43.706597,10.475361,90.09,34.91,21.64,1.34,-0.03,0.17,-6.74,
20.60,43.706597,10.475362,89.94,34.91,21.66,1.32,-0.03,0.17,-6.64,
20.70,43.706597,10.475362,89.78,34.91,21.68,1.30,-0.03,0.17,-6.53,
20.80,43.706597,10.475362,89.62,34.91,21.70,1.29,-0.03,0.17,-6.41,
20.90,43.706597,10.475362,89.46,34.91,21.71,1.27,-0.03,0.17,-6.28,
21.00,43.706597,10.475362,89.29,34.91,21.73,1.25,-0.03,0.17,-6.15,
21.10,43.706597,10.475363,89.11,34.91,21.75,1.23,-0.03,0.17,-6.02,
21.20,43.706597,10.475363,88.94,34.91,21.77,1.22,-0.03,0.17,-5.88,
21.30,43.706597,10.475363,88.76,34.91,21.78,1.20,-0.03,0.17,-5.74,
21.40,43.706597,10.475363,88.58,34.91,21.80,1.18,-0.03,0.18,-5.59,
21.50,43.706597,10.475364,88.39,34.91,21.82,1.16,-0.03,0.18,-5.44,
21.60,43.706597,10.475364,88.21,34.91,21.84,1.15,-0.04,0.18,-5.29,
21.70,43.706597,10.475364,88.02,34.91,21.85,1.13,-0.04,0.18,-5.14,
21.80,43.706597,10.475364,87.83,34.91,21.87,1.11,-0.04,0.18,-4.98,
21.90,43.706597,10.475364,87.64,34.91,21.89,1.09,-0.04,0.18,-4.83,
22.00,43.706597,10.475365,87.45,34.91,21.91,1.08,-0.04,0.18,-4.67,
22.10,43.706597,10.475365,87.27,34.91,21.92,1.06,-0.04,0.18,-4.50,
22.20,43.706597,10.475365,87.08,34.92,21.94,1.04,-0.04,0.18,-4.34,
22.30,43.706597,10.475365,86.89,34.92,21.96,1.02,-0.04,0.18,-4.18,
22.40,43.706597,10.475365,86.70,34.92,21.98,1.01,-0.04,0.18,-4.02,
22.50,43.706597,10.475366,86.52,34.92,22.00,0.99,-0.04,0.00,0.00,
22.60,43.706597,10.475366,86.33,34.92,22.01,1.47,-0.04,0.16,-10.08,
22.70,43.706597,10.475366,86.14,34.92,22.03,1.45,-0.05,0.16,-9.95,
22.80,43.706597,10.475366,85.94,34.92,22.05,1.44,-0.05,0.16,-9.80,
22.90,43.706597,10.475367,85.72,34.92,22.07,1.42,-0.05,0.16,-9.64,
23.00,43.706597,10.475367,85.50,34.93,22.08,1.40,-0.05,0.16,-9.48,
23.10,43.706597,10.475367,85.27,34.93,22.10,1.38,-0.05,0.16,-9.30,
23.20,43.706597,10.475367,85.03,34.93,22.12,1.37,-0.05,0.16,-9.11,
23.30,43.706597,10.475367,84.79,34.93,22.13,1.35,-0.05,0.16,-8.92,
23.40,43.706597,10.475368,84.54,34.93,22.15,1.33,-0.06,0.16,-8.72,
23.50,43.706597,10.475368,84.28,34.93,22.17,1.32,-0.06,0.16,-8.52,
23.60,43.706597,10.475368,84.02,34.93,22.19,1.30,-0.06,0.16,-8.31,
23.70,43.706597,10.475368,83.76,34.94,22.20,1.28,-0.06,0.16,-8.09,
23.80,43.706597,10.475368,83.50,34.94,22.22,1.26,-0.06,0.17,-7.87,
23.90,43.706597,10.475369,83.23,34.94,22.24,1.25,-0.06,0.17,-7.65,
24.00,43.706597,10.475369,82.96,34.94,22.25,1.23,-0.07,0.17,-7.42,
24.10,43.706597,10.475369,82.69,34.94,22.27,1.21,-0.07,0.17,-7.19,
24.20,43.706597,10.475369,82.41,34.95,22.29,1.20,-0.07,0.17,-6.95,
24.30,43.706597,10.475370,82.14,34.95,22.31,1.18,-0.07,0.17,-6.72,
24.40,43.706597,10.475370,81.87,34.95,22.32,1.16,-0.08,0.17,-6.48,
24.50,43.706598,10.475370,81.60,34.95,22.34,1.15,-0.08,0.17,-6.24,
24.60,43.706598,10.475370,81.33,34.96,22.36,1.13,-0.08,0.17,-6.00,
24.70,43.706598,10.475370,81.06,34.96,22.37,1.11,-0.08,0.17,-5.76,
24.80,43.706598,10.475371,80.79,34.96,22.39,1.10,-0.09,0.18,-5.52,
24.90,43.706598,10.475371,80.53,34.97,22.41,1.08,-0.09,0.18,-5.28,
25.00,43.706598,10.475371,80.26,34.97,22.42,1.06,-0.09,0.18,-5.04,
25.10,43.706598,10.475371,80.01,34.97,22.44,1.05,-0.10,0.18,-4.81,
25.20,43.706598,10.475371,79.75,34.97,22.46,1.03,-0.10,0.18,-4.57,
25.30,43.706598,10.475372,79.50,34.98,22.47,1.01,-0.10,0.18,-4.34,
25.40,43.706598,10.475372,79.25,34.98,22.49,1.00,-0.10,0.00,0.00,
25.50,43.706598,10.475372,79.00,34.98,22.51,1.48,-0.11,0.16,-9.26,
25.60,43.706598,10.475372,78.76,34.99,22.53,1.46,-0.11,0.16,-9.06,
25.70,43.706598,10.475372,78.50,34.99,22.54,1.44,-0.11,0.16,-8.85,
25.80,43.706598,10.475373,78.24,34.99,22.56,1.43,-0.12,0.16,-8.63,
25.90,43.706598,10.475373,77.97,35.00,22.58,1.41,-0.12,0.16,-8.41,
26.00,43.706598,10.475373,77.70,35.00,22.59,1.40,-0.13,0.16,-8.18,
26.10,43.706598,10.475373,77.43,35.01,22.61,1.38,-0.13,0.16,-7.95,
26.20,43.706598,10.475374,77.16,35.01,22.63,1.36,-0.13,0.17,-7.71,
26.30,43.706598,10.475374,76.89,35.01,22.64,1.35,-0.14,0.17,-7.47,
26.40,43.706598,10.475374,76.61,35.02,22.66,1.33,-0.14,0.17,-7.23,
26.50,43.706598,10.475374,76.33,35.02,22.68,1.31,-0.14,0.17,-6.98,
26.60,43.706598,10.475374,76.05,35.02,22.69,1.30,-0.15,0.17,-6.73,
26.70,43.706598,10.475375,75.78,35.03,22.71,1.28,-0.15,0.17,-6.49,
26.80,43.706598,10.475375,75.50,35.03,22.73,1.27,-0.16,0.17,-6.24,
26.90,43.706598,10.475375,75.23,35.04,22.74,1.25,-0.16,0.17,-5.99,
27.00,43.706598,10.475375,74.95,35.04,22.76,1.24,-0.17,0.17,-5.74,
27.10,43.706598,10.475375,74.68,35.05,22.78,1.22,-0.17,0.18,-5.48,
27.20,43.706598,10.475376,74.42,35.05,22.79,1.20,-0.18,0.18,-5.23,
27.30,43.706598,10.475376,74.15,35.06,22.81,1.19,-0.18,0.18,-4.99,
27.40,43.706598,10.475376,73.89,35.06,22.82,1.17,-0.18,0.18,-4.74,
27.50,43.706599,10.475376,73.63,35.07,22.84,1.16,-0.19,0.18,-4.49,
27.60,43.706599,10.475376,73.37,35.07,22.86,1.14,-0.19,0.18,-4.25,
27.70,43.706599,10.475377,73.12,35.08,22.87,1.13,-0.20,0.18,-4.00,
27.80,43.706599,10.475377,72.88,35.08,22.89,1.11,-0.20,0.18,-3.76,
27.90,43.706599,10.475377,72.64,35.09,22.91,1.10,-0.21,0.18,-3.53,
28.00,43.706599,10.475377,72.40,35.09,22.92,1.08,-0.21,0.19,-3.29,
28.10,43.706599,10.475377,72.17,35.10,22.94,1.07,-0.22,0.19,-3.06,
28.20,43.706599,10.475378,71.95,35.10,22.96,1.05,-0.23,0.18,-2.83,
28.30,43.706599,10.475378,71.73,35.11,22.97,1.04,-0.23,0.18,-2.61,
28.40,43.706599,10.475378,71.51,35.11,22.99,1.02,-0.24,0.18,-2.38,
28.50,43.706599,10.475378,71.30,35.12,23.01,1.01,-0.24,0.18,-2.16,
28.60,43.706599,10.475378,71.10,35.12,23.02,0.99,-0.25,0.00,0.00,
28.70,43.706599,10.475379,70.91,35.13,23.04,1.47,-0.85,0.14,-2.78,
28.80,43.706599,10.475379,70.71,35.14,23.06,1.45,-0.84,0.14,-2.68,
28.90,43.706599,10.475379,70.53,35.14,23.07,1.43,-0.83,0.14,-2.59,
29.00,43.706599,10.475379,70.34,35.15,23.09,1.41,-0.82,0.15,-2.50,
29.10,43.706599,10.475379,70.17,35.15,23.10,1.40,-0.82,0.15,-2.41,
29.20,43.706599,10.475380,69.99,35.16,23.12,1.38,-0.81,0.15,-2.32,
29.30,43.706599,10.475380,69.82,35.16,23.14,1.36,-0.80,0.15,-2.24,
29.40,43.706599,10.475380,69.65,35.17,23.15,1.35,-0.80,0.15,-2.15,
29.50,43.706599,10.475380,69.49,35.18,23.17,1.33,-0.79,0.15,-2.07,
29.60,43.706600,10.475380,69.33,35.18,23.18,1.31,-0.78,0.15,-2.00,
29.70,43.706600,10.475381,69.18,35.19,23.20,1.30,-0.77,0.15,-1.92,
29.80,43.706600,10.475381,69.03,35.19,23.21,1.28,-0.77,0.15,-1.85,
29.90,43.706600,10.475381,68.88,35.20,23.23,1.26,-0.76,0.15,-1.78,
30.00,43.706600,10.475381,68.74,35.21,23.25,1.25,-0.75,0.15,-1.71,
30.10,43.706600,10.475381,68.60,35.21,23.26,1.23,-0.75,0.15,-1.64,
30.20,43.706600,10.475382,68.46,35.22,23.28,1.22,-0.74,0.15,-1.58,
30.30,43.706600,10.475382,68.33,35.22,23.29,1.20,-0.73,0.15,-1.52,
30.40,43.706600,10.475382,68.20,35.23,23.31,1.18,-0.73,0.15,-1.46,
30.50,43.706600,10.475382,68.07,35.24,23.32,1.17,-0.72,0.15,-1.40,
30.60,43.706600,10.475382,67.95,35.24,23.34,1.15,-0.72,0.15,-1.35,
30.70,43.706600,10.475383,67.84,35.25,23.35,1.14,-0.71,0.15,-1.30,
30.80,43.706600,10.475383,67.72,35.26,23.37,1.12,-0.70,0.15,-1.25,
30.90,43.706600,10.475383,67.61,35.26,23.38,1.11,-0.70,0.15,-1.20,
